transaction_id,user_id,merchant_id,channel,transaction_type,amount,currency,transaction_date,status,reference_id
TXN-20240101-10888,USR-005377,MCH-00420,web,reversa,14892.09,USD,01/01/2024,aprobado,TXN-20240101-04999
TXN-20240101-11819,USR-008588,MCH-00419,app,pago,5695.65,USD,01/01/2024,aprobado,
TXN-20240101-02801,USR-008797,MCH-00451,App,REVERSA,8306.19,COP,2024-01-01,aprobado,TXN-20240101-00455
TXN-20240101-05025,USR-006899,MCH-00029,web,reversa,13054.03,US$,01/01/2024,aprobado,TXN-20240101-01670
TXN-20240101-11935,USR-008274,MCH-00465,pos,pago,276.13,ARS,01/01/2024,aprobado,
TXN-20240101-11683,USR-000571,MCH-00098,app,reversa,9505.94,MXN,2024-01-01,null,
TXN-20240101-07199,USR-004527,MCH-00205,app,pago,1541.8,USD,01/01/2024,PROCESADO,
TXN-20240101-15425,USR-008250,MCH-00365,app,pago,10387.86,ARS,01/01/2024,aprobado,
TXN-20240101-06765,USR-005271,MCH-00150,app,retiro,,US$,01/01/2024,aprobado,
TXN-20240101-04516,USR-001818,MCH-00453,pos,reversa,"9.781,90",USD,01/01/2024,APROBADO,TXN-20240101-04237
TXN-20240101-01106,USR-008023,MCH-00266,app,reversa,"8.382,48",MXN,2024-01-01,aprobado,TXN-20240101-00053
TXN-20240101-15645,USR-003734,MCH-00025,pos,pago,9303.94,USD,2024-01-01,aprobado,
TXN-20240101-02205,USR-005594,MCH-00012,app,reversa,11529.17,USD,01/01/2024,aprobado,TXN-20240101-00862
TXN-20240101-12152,USR-001024,MCH-00158,app,pago,8119.84,CLP,01/01/2024,aprobado,
TXN-20240101-01174,USR-004819,MCH-00093,app,pago,13220.91,MXN,2024-01-01,aprobado,
TXN-20240101-08240,USR-005254,MCH-00070,web,pago,8987.12,USD,01/01/2024,rechazado,
TXN-20240101-14151,USR-002108,MCH-00140,app,reversa,7241.49,ARS,01/01/2024,aprobado,TXN-20240101-08317
TXN-20240101-04268,USR-001583,MCH-00257,app,pago,3863.6,PEN,01/01/2024,rechazado,
TXN-20240101-00675,USR-000491,MCH-00059,app,pago,2792.79,COP,01/01/2024,aprobado,
TXN-20240101-03063,USR-001823,MCH-00066,app,pago,4101.61,ARS,2024-01-01,aprobado,
TXN-20240101-06799,USR-002049,MCH-00384,app,pago,10317.68,ARS,2024-01-01,aprobado,
TXN-20240101-02306,USR-007027,MCH-00118,app,pago,152.2,COP,2024-01-01,pendiente,
TXN-20240101-07265,USR-004231,MCH-00395,web,pago,14076.86,CLP,2024-01-01,aprobado,
TXN-20240101-10675,USR-006239,MCH-00137,web,REVERSA,9337.47,,01/01/2024,aprobado,TXN-20240101-08374
TXN-20240101-15634,USR-002466,MCH-00263,Web,pago,586.99,PEN,2024-01-01,aprobado,
TXN-20240101-11798,USR-008001,MCH-00490,pos,pago,790.05,COP,01/01/2024,pendiente,
TXN-20240101-11595,USR-009272,MCH-00127,pos,reversa,"6.324,34",CLP,01/01/2024,rechazado,TXN-20240101-01614
TXN-20240101-06386,USR-006767,MCH-00032,APP,reversa,1704.17,PEN,2024-01-01,aprobado,TXN-20240101-02226
TXN-20240101-14929,USR-003033,MCH-00082,app,pago,12156.87,PEN,2024-01-01,rechazado,
TXN-20240101-13882,USR-006827,MCH-00253,app,pago,12513.2,CLP,2024-01-01,aprobado,
TXN-20240101-10376,USR-001337,MCH-00331,pos,pago,3872.65,MXN,01/01/2024,rechazado,
TXN-20240101-15914,USR-008258,MCH-00216,pos,reversa,6714.16,COP,01/01/2024,aprobado,TXN-20240101-05517
TXN-20240101-13370,USR-000821,MCH-00383,web,pago,11305.2,ARS,2024-01-01,aprobado,
TXN-20240101-12539,USR-009276,MCH-00429,KIOSKO,pago,5579.71,MXN,01/01/2024,Aprobado,
TXN-20240101-14949,USR-000012,MCH-00318,app,pago,757.87,COP,2024-01-01,aprobado,
TXN-20240101-01404,USR-006460,MCH-00232,pos,reversa,6277.49,ARS,2024-01-01,aprobado,TXN-20240101-00376
TXN-20240101-03050,USR-006784,MCH-00023,pos,pago,,PEN,2024-01-01,aprobado,
TXN-20240101-14535,USR-004909,MCH-00214,pos,reversa,10564.99,MXN,01/01/2024,pendiente,TXN-20240101-06725
TXN-20240101-12006,USR-005573,MCH-00179,pos,pago,12127.28,USD,2024-01-01,pendiente,
TXN-20240101-08256,USR-003288,MCH-00004,app,reversa,14475.09,PEN,2024-01-01,pendiente,TXN-20240101-00900
TXN-20240101-00395,USR-003701,MCH-00002,pos,pago,7233.58,COP,2024-01-01,aprobado,
TXN-20240101-01071,USR-003455,MCH-00269,app,retiro,609.93,PEN,2024-01-01,aprobado,
TXN-20240101-01529,USR-005716,MCH-00470,app,retiro,9925.49,ARS,01/01/2024,aprobado,
TXN-20240101-14224,USR-003720,MCH-00312,WEB,reversa,1154.63,COP,01/01/2024,aprobado,TXN-20240101-13363
TXN-20240101-06137,USR-008902,MCH-00372,app,pago,4117.6,CLP,01/01/2024,aprobado,
TXN-20240101-07750,USR-007717,MCH-00125,app,reversa,2895.3,PEN,01/01/2024,pendiente,TXN-20240101-05260
TXN-20240101-17612,USR-000930,MCH-00258,app,pago,14200.47,ARS,2024-01-01,Aprobado,
TXN-20240101-17660,USR-009226,MCH-00359,App,retiro,12030.3,CLP,2024-01-01,pendiente,
TXN-20240101-13683,USR-005258,MCH-00440,pos,pago,4832.33,CLP,2024-01-01,aprobado,
TXN-20240101-02042,USR-008177,MCH-00173,app,pago,2165.13,MXN,2024-01-01,aprobado,
TXN-20240101-04751,USR-002480,MCH-00482,POS,payment,10838.62,ARS,01/01/2024,aprobado,
TXN-20240101-12057,USR-002188,MCH-00025,web,pago,"5.478,13",PEN,01/01/2024,pendiente,
TXN-20240101-13927,USR-008577,MCH-00387,KIOSKO,pago,"7.333,09",CLP,2024-01-01,aprobado,
TXN-20240101-02846,USR-001737,MCH-00024,web,pago,10182.94,PEN,01/01/2024,aprobado,
TXN-20240101-16268,USR-009866,MCH-00241,pos,reversa,8301.56,PEN,2024-01-01,aprobado,
TXN-20240101-01824,USR-000378,MCH-00453,WEB,reversa,13022.7,US$,2024-01-01,rechazado,TXN-20240101-01212
TXN-20240101-10524,USR-007550,MCH-00271,web,REVERSA,4466.95,CLP,2024-01-01,aprobado,TXN-20240101-08326
TXN-20240101-16109,USR-004959,MCH-00276,pos,retiro,11520.47,PEN,2024-01-01,aprobado,
TXN-20240101-17809,USR-001253,MCH-00182,pos,reversa,7988.68,COP,2024-01-01,pendiente,TXN-20240101-08268
TXN-20240101-10631,USR-009312,MCH-00349,APP,pago,6998.7,PEN,2024-01-01,aprobado,
TXN-20240101-03706,USR-000282,MCH-00391,pos,pago,727.53,CLP,2024-01-01,aprobado,
TXN-20240101-15350,USR-005950,MCH-00338,pos,retiro,10956.67,MXN,2024-01-01,aprobado,
TXN-20240101-17298,USR-000613,MCH-00413,pos,retiro,12371.9,PEN,2024-01-01,pendiente,
TXN-20240101-06503,USR-002514,MCH-00286,web,pago,9107.68,COP,01/01/2024,rechazado,
TXN-20240101-11801,USR-000290,MCH-00157,Web,pago,7592.05,MXN,2024-01-01,aprobado,
TXN-20240101-05264,USR-005894,MCH-00309,web,Pago,4719.84,CLP,2024-01-01,aprobado,
TXN-20240101-07944,USR-002638,MCH-00247,web,Pago,5678.94,CLP,01/01/2024,aprobado,
TXN-20240101-17544,USR-006235,MCH-00366,app,pago,12712.48,CLP,2024-01-01,aprobado,
TXN-20240101-09068,USR-000172,MCH-00212,pos,pago,698.91,USD,01/01/2024,rechazado,
TXN-20240101-14391,USR-001231,MCH-00150,web,pago,11580.42,CLP,2024-01-01,PROCESADO,
TXN-20240101-12964,USR-004085,MCH-00236,app,pago,"12.291,19",USD,2024-01-01,aprobado,
TXN-20240101-03676,USR-003472,MCH-00002,app,retiro,3588.62,ARS,01/01/2024,aprobado,
TXN-20240101-10322,USR-003242,MCH-00202,app,payment,"13.815,04",US$,2024-01-01,pendiente,
TXN-20240101-01606,USR-009620,MCH-00067,web,pago,5669.82,ARS,2024-01-01,aprobado,
TXN-20240101-05037,USR-006707,MCH-00001,app,REVERSA,4167.95,ARS,2024-01-01,aprobado,TXN-20240101-01017
TXN-20240101-11278,USR-005892,MCH-00373,pos,pago,12327.75,COP,2024-01-01,aprobado,
TXN-20240101-15925,USR-002942,MCH-00071,app,pago,12090.13,PEN,2024-01-01,aprobado,
TXN-20240101-00799,USR-004968,MCH-00316,web,pago,737.22,MXN,2024-01-01,aprobado,
TXN-20240101-04170,USR-009673,MCH-00170,Web,pago,4089.43,MXN,01/01/2024,aprobado,
TXN-20240101-04792,USR-008450,MCH-00271,pos,retiro,9478.28,COP,2024-01-01,aprobado,
TXN-20240101-08092,USR-002621,MCH-00490,app,pago,14917.74,COP,01/01/2024,aprobado,
TXN-20240101-01593,USR-009641,MCH-00279,Web,pago,14579.38,MXN,2024-01-01,Aprobado,
TXN-20240101-03499,USR-008131,MCH-00114,pos,pago,893.46,ARS,2024-01-01,aprobado,
TXN-20240101-08920,USR-007407,MCH-00469,pos,pago,2647.63,PEN,01/01/2024,aprobado,
TXN-20240101-04410,USR-007641,MCH-00168,pos,Reversa,"14.473,16",COP,2024-01-01,aprobado,TXN-20240101-02135
TXN-20240101-02029,USR-000880,MCH-00168,web,pago,12431.02,,2024-01-01,aprobado,
TXN-20240101-16195,USR-002035,MCH-00321,web,retiro,10073.18,PEN,01/01/2024,aprobado,
TXN-20240101-02448,USR-006015,MCH-00039,web,pago,13648.2,CLP,2024-01-01,aprobado,
TXN-20240101-09266,USR-006249,MCH-00157,app,pago,13094.81,USD,01/01/2024,aprobado,
TXN-20240101-00260,USR-006840,MCH-00346,pos,retiro,12710.28,PEN,01/01/2024,aprobado,
TXN-20240101-02157,USR-004681,MCH-00254,kiosko,pago,7043.85,CLP,2024-01-01,Aprobado,
TXN-20240101-15454,USR-000434,MCH-00082,web,pago,12297.81,ARS,01/01/2024,aprobado,
TXN-20240101-09259,USR-001593,MCH-00430,app,PAGO,811.09,SOLES,2024-01-01,aprobado,
TXN-20240101-08474,USR-003522,MCH-00179,app,Pago,"4.593,08",PEN,01/01/2024,rechazado,
TXN-20240101-13134,USR-004754,MCH-00044,pos,pago,6535.65,USD,2024-01-01,rechazado,
TXN-20240101-12306,USR-009778,MCH-00204,app,pago,1155.52,CLP,2024-01-01,aprobado,
TXN-20240101-09061,USR-001114,MCH-00126,pos,pago,10819.18,MXN,01/01/2024,aprobado,
TXN-20240101-17874,USR-001642,MCH-00281,web,pago,5667.76,ARS,2024-01-01,aprobado,
TXN-20240101-11466,USR-004563,MCH-00201,pos,pago,5942.09,ARS,01/01/2024,rechazado,
TXN-20240101-02335,USR-003435,MCH-00225,app,pago,2317.59,CLP,01/01/2024,rechazado,
TXN-20240101-16166,USR-004424,MCH-00207,web,pago,8709.97,ARS,2024-01-01,aprobado,
TXN-20240101-11659,USR-002722,MCH-00324,kiosko,pago,12419.14,ARS,01/01/2024,aprobado,
TXN-20240101-04054,USR-009009,MCH-00225,app,pago,7371.74,USD,2024-01-01,aprobado,
TXN-20240101-12931,USR-004264,MCH-00124,WEB,pago,194.58,US$,2024-01-01,aprobado,
TXN-20240101-14378,USR-002522,MCH-00384,pos,pago,12571.14,USD,01/01/2024,aprobado,
TXN-20240101-03246,USR-000094,MCH-00317,web,pago,3335.63,ARS,01/01/2024,aprobado,
TXN-20240101-15669,USR-002935,MCH-00351,app,pago,8767.99,USD,2024-01-01,pendiente,
TXN-20240101-08715,USR-002304,MCH-00317,web,pago,13521.67,PEN,2024-01-01,aprobado,
TXN-20240101-11505,USR-008793,MCH-00462,web,pago,1068.31,PEN,2024-01-01,rechazado,
TXN-20240101-10644,USR-009943,MCH-00453,pos,pago,"5.988,39",ARS,2024-01-01,aprobado,
TXN-20240101-13130,USR-009535,MCH-00188,app,RETIRO,6057.02,USD,01/01/2024,aprobado,
TXN-20240101-05361,USR-001354,MCH-00273,pos,pago,9967.98,US$,01/01/2024,aprobado,
TXN-20240101-03781,USR-003840,MCH-00116,web,pago,7484.76,USD,2024-01-01,aprobado,
TXN-20240101-04871,USR-002717,MCH-00094,web,pago,4891.27,ARS,01/01/2024,aprobado,
TXN-20240101-13199,USR-008189,MCH-00297,app,reversa,13932.36,USD,2024-01-01,aprobado,TXN-20240101-01540
TXN-20240101-15261,USR-004578,MCH-00409,app,pago,"3.655,19",PEN,2024-01-01,aprobado,
TXN-20240101-12830,USR-006445,MCH-00477,app,pago,2242.01,CLP,2024-01-01,aprobado,
TXN-20240101-04594,USR-007112,MCH-00223,app,reversa,13459.86,PEN,2024-01-01,aprobado,
TXN-20240101-01779,USR-000611,MCH-00260,app,pago,2640.04,MXN,2024-01-01,aprobado,
TXN-20240101-00211,USR-008626,MCH-00245,POS,pago,1961.69,COP,01/01/2024,pendiente,
TXN-20240101-13026,USR-008535,MCH-00156,web,pago,12974.54,MXN,2024-01-01,aprobado,
TXN-20240101-06513,USR-006802,MCH-00448,app,pago,486.9,ARS,2024-01-01,rechazado,
TXN-20240101-03993,USR-008789,MCH-00351,web,pago,,USD,2024-01-01,aprobado,
TXN-20240101-17693,USR-009274,MCH-00366,app,pago,3272.5,ARS,01/01/2024,rechazado,
TXN-20240101-09744,USR-000658,MCH-00435,App,pago,8451.34,USD,01/01/2024,aprobado,
TXN-20240101-01747,USR-004408,MCH-00288,web,pago,10071.02,USD,2024-01-01,aprobado,
TXN-20240101-04113,USR-008539,MCH-00136,web,pago,4231.81,MXN,2024-01-01,aprobado,
TXN-20240101-11962,USR-006586,MCH-00104,app,pago,11992.78,COP,2024-01-01,aprobado,
TXN-20240101-09574,USR-000332,MCH-00028,app,pago,410.9,ARS,01/01/2024,aprobado,
TXN-20240101-04173,USR-001789,MCH-00331,web,reversa,8221.29,COP,2024-01-01,rechazado,TXN-20240101-00707
TXN-20240101-16224,USR-001801,MCH-00039,pos,pago,13797.35,PEN,2024-01-01,aprobado,
TXN-20240101-05061,USR-006088,MCH-00456,app,reversa,14414.26,USD,01/01/2024,aprobado,TXN-20240101-04439
TXN-20240101-05064,USR-004179,MCH-00012,app,payment,3474.91,PEN,01/01/2024,pendiente,
TXN-20240101-07074,USR-007728,MCH-00033,Web,reversa,9914.05,CLP,01/01/2024,rechazado,TXN-20240101-03758
TXN-20240101-15941,USR-005334,MCH-00431,pos,pago,11436.36,ARS,01/01/2024,aprobado,
TXN-20240101-07651,USR-009744,MCH-00125,app,pago,12774.27,ARS,2024-01-01,aprobado,
TXN-20240101-09016,USR-007576,MCH-00377,WEB,retiro,13113.66,USD,2024-01-01,aprobado,
TXN-20240101-11307,USR-005222,MCH-00410,app,pago,4958.13,USD,01/01/2024,aprobado,
TXN-20240101-04216,USR-009767,MCH-00334,pos,reversa,12137.06,MXN,2024-01-01,aprobado,TXN-20240101-02052
TXN-20240101-01847,USR-004307,MCH-00124,pos,reversa,8050.71,COP,2024-01-01,aprobado,
TXN-20240101-14842,USR-003813,MCH-00434,pos,pago,12563.08,COP,01/01/2024,aprobado,
TXN-20240101-12768,USR-004239,MCH-00251,web,reversa,5191.43,CLP,2024-01-01,aprobado,TXN-20240101-11789
TXN-20240101-07145,USR-007437,MCH-00500,web,pago,2809.82,MXN,2024-01-01,aprobado,
TXN-20240101-14991,USR-001369,MCH-00486,pos,pago,3431.34,ARS,2024-01-01,aprobado,
TXN-20240101-02726,USR-003367,MCH-00380,pos,pago,"2.582,81",PEN,2024-01-01,aprobado,
TXN-20240101-00379,USR-001176,MCH-00332,kiosko,reversa,9870.61,USD,2024-01-01,aprobado,TXN-20240101-00006
TXN-20240101-05505,USR-004001,MCH-00170,WEB,Reversa,14412.52,MXN,01/01/2024,rechazado,TXN-20240101-02627
TXN-20240101-05068,USR-007211,MCH-00314,Web,PAGO,1139.16,CLP,01/01/2024,aprobado,
TXN-20240101-11475,USR-007039,MCH-00259,POS,pago,3996.53,PEN,2024-01-01,aprobado,
TXN-20240101-05934,USR-009900,MCH-00053,app,pago,6129.85,ARS,01/01/2024,aprobado,
TXN-20240101-17107,USR-008028,MCH-00210,web,retiro,10625.13,PEN,2024-01-01,aprobado,
TXN-20240101-03849,USR-008668,MCH-00473,app,RETIRO,10005.91,ARS,01/01/2024,rechazado,
TXN-20240101-01035,USR-009412,MCH-00410,web,retiro,"14.661,89",COP,2024-01-01,null,
TXN-20240101-05490,USR-002823,MCH-00311,pos,reversa,79.51,,2024-01-01,aprobado,TXN-20240101-00764
TXN-20240101-00964,USR-003682,MCH-00384,app,pago,11858.06,ARS,01/01/2024,aprobado,
TXN-20240101-16607,USR-006732,MCH-00487,pos,pago,1943.01,USD,2024-01-01,aprobado,
TXN-20240101-15838,USR-002427,MCH-00148,app,reversa,2262.74,MXN,01/01/2024,rechazado,TXN-20240101-12430
TXN-20240101-03397,USR-002890,MCH-00064,app,pago,4638.84,CLP,01/01/2024,aprobado,
TXN-20240101-05944,USR-008947,MCH-00214,pos,pago,10770.55,MXN,2024-01-01,aprobado,
TXN-20240101-08879,USR-008363,MCH-00347,web,reversa,5425.3,CLP,01/01/2024,pendiente,TXN-20240101-03360
TXN-20240101-03639,USR-007750,MCH-00296,pos,reversa,2341.13,MXN,01/01/2024,pendiente,TXN-20240101-00754
TXN-20240101-12975,USR-006881,MCH-00082,pos,pago,6917.29,PEN,2024-01-01,rechazado,
TXN-20240101-10113,USR-006374,MCH-00300,app,reversa,6177.43,USD,01/01/2024,aprobado,TXN-20240101-00807
TXN-20240101-17895,USR-003261,MCH-00122,KIOSKO,REVERSA,"3.679,63",CLP,2024-01-01,APROBADO,TXN-20240101-03569
TXN-20240101-09618,USR-005652,MCH-00080,web,pago,10610.52,SOLES,01/01/2024,aprobado,
TXN-20240101-00948,USR-006865,MCH-00451,POS,reversa,7795.93,CLP,2024-01-01,rechazado,TXN-20240101-00844
TXN-20240101-08926,USR-005321,MCH-00497,POS,pago,14191.98,CLP,2024-01-01,aprobado,
TXN-20240101-03247,USR-002358,MCH-00351,pos,reversa,9333.41,USD,2024-01-01,aprobado,TXN-20240101-00719
TXN-20240101-02132,USR-000381,MCH-00307,web,pago,4393.07,ARS,2024-01-01,aprobado,
TXN-20240101-03775,USR-008451,MCH-00110,pos,REVERSA,3818.1,COP,2024-01-01,aprobado,
TXN-20240101-06212,USR-002798,MCH-00011,pos,pago,7696.5,PEN,01/01/2024,aprobado,
TXN-20240101-02272,USR-006226,MCH-00457,pos,pago,2234.81,PEN,2024-01-01,aprobado,
TXN-20240101-14194,USR-002635,MCH-00112,pos,Pago,"7.322,36",SOL,01/01/2024,pendiente,
TXN-20240101-02499,USR-005348,MCH-00298,app,retiro,,ARS,2024-01-01,aprobado,
TXN-20240101-17836,USR-009405,MCH-00269,WEB,pago,"5.284,18",USD,2024-01-01,aprobado,
TXN-20240101-10128,USR-007933,MCH-00070,app,pago,8565.47,CLP,01/01/2024,aprobado,
TXN-20240101-03666,USR-006515,MCH-00017,web,pago,5774.91,MXN,01/01/2024,aprobado,
TXN-20240101-07005,USR-001456,MCH-00208,app,reversa,12719.59,COP,2024-01-01,aprobado,
TXN-20240101-05487,USR-001470,MCH-00125,pos,pago,"10.144,36",PEN,01/01/2024,aprobado,
TXN-20240101-09778,USR-004823,MCH-00401,pos,REVERSA,443.7,USD,2024-01-01,aprobado,TXN-20240101-04856
TXN-20240101-14566,USR-008981,MCH-00388,web,pago,12436.9,PEN,2024-01-01,aprobado,
TXN-20240101-02966,USR-008310,MCH-00140,app,reversa,7227.49,CLP,2024-01-01,aprobado,TXN-20240101-00351
TXN-20240101-03723,USR-003880,MCH-00122,pos,retiro,5172.61,CLP,01/01/2024,aprobado,
TXN-20240101-10884,USR-003061,MCH-00163,pos,pago,13904.79,PEN,2024-01-01,rechazado,
TXN-20240101-03772,USR-002117,MCH-00128,web,reversa,,PEN,2024-01-01,aprobado,
TXN-20240101-17805,USR-003970,MCH-00135,pos,pago,2847.82,PEN,2024-01-01,PROCESADO,
TXN-20240101-09221,USR-000066,MCH-00299,pos,reversa,2779.58,SOL,2024-01-01,rechazado,TXN-20240101-07913
TXN-20240101-03106,USR-004406,MCH-00281,app,pago,5715.45,MXN,2024-01-01,rechazado,
TXN-20240101-15845,USR-009087,MCH-00260,app,pago,2079.31,CLP,01/01/2024,rechazado,
TXN-20240101-06419,USR-003219,MCH-00283,web,reversa,1967.32,SOL,2024-01-01,aprobado,TXN-20240101-03382
TXN-20240101-03411,USR-002378,MCH-00245,WEB,reversa,8637.64,PEN,2024-01-01,aprobado,TXN-20240101-02626
TXN-20240101-00191,USR-009609,MCH-00325,pos,reversa,996.4,USD,01/01/2024,aprobado,TXN-20240101-00101
TXN-20240101-08841,USR-004977,MCH-00388,app,pago,208.15,USD,01/01/2024,aprobado,
TXN-20240101-10414,USR-000751,MCH-00248,web,pago,2277.86,CLP,2024-01-01,aprobado,
TXN-20240101-10566,USR-001472,MCH-00314,APP,pago,11065.64,SOLES,2024-01-01,aprobado,
TXN-20240101-10336,USR-002722,MCH-00371,web,pago,5680.61,USD,2024-01-01,aprobado,
TXN-20240101-17187,USR-001086,MCH-00027,web,pago,4725.45,USD,2024-01-01,rechazado,
TXN-20240101-03506,USR-005458,MCH-00224,web,reversa,6120.58,USD,2024-01-01,null,TXN-20240101-02532
TXN-20240101-17885,USR-002532,MCH-00167,APP,Reversa,1035.97,ARS,2024-01-01,aprobado,TXN-20240101-09351
TXN-20240101-07042,USR-004447,MCH-00362,App,PAGO,5661.01,USD,2024-01-01,aprobado,
TXN-20240101-03960,USR-007173,MCH-00113,pos,pago,722.81,ARS,01/01/2024,rechazado,
TXN-20240101-04262,USR-000709,MCH-00197,APP,pago,14083.07,ARS,2024-01-01,aprobado,
TXN-20240101-07674,USR-002252,MCH-00478,pos,PAGO,8979.13,SOL,01/01/2024,aprobado,
TXN-20240101-10681,USR-008908,MCH-00343,app,retiro,8340.42,PEN,2024-01-01,aprobado,
TXN-20240101-16369,USR-005027,MCH-00353,pos,pago,7484.34,COP,01/01/2024,aprobado,
TXN-20240101-10054,USR-003191,MCH-00123,web,reversa,10711.82,COP,2024-01-01,aprobado,TXN-20240101-04267
TXN-20240101-12792,USR-006854,MCH-00487,app,reversa,7219.17,PEN,2024-01-01,APROBADO,TXN-20240101-11818
TXN-20240101-02835,USR-006353,MCH-00071,pos,pago,14482.34,PEN,2024-01-01,aprobado,
TXN-20240101-11368,USR-009429,MCH-00008,pos,pago,10640.03,MXN,2024-01-01,rechazado,
TXN-20240101-04514,USR-006869,MCH-00465,pos,pago,5016.78,COP,01/01/2024,aprobado,
TXN-20240101-15007,USR-008181,MCH-00319,web,pago,3948.41,USD,01/01/2024,aprobado,
TXN-20240101-12534,USR-009880,MCH-00008,app,pago,11264.04,USD,01/01/2024,rechazado,
TXN-20240101-15789,USR-000918,MCH-00485,pos,pago,12950.41,CLP,2024-01-01,aprobado,
TXN-20240101-16709,USR-006891,MCH-00475,pos,pago,2611.91,USD,2024-01-01,aprobado,
TXN-20240101-09837,USR-004491,MCH-00423,web,reversa,2475.09,MXN,2024-01-01,aprobado,TXN-20240101-01336
TXN-20240101-02903,USR-006222,MCH-00436,pos,retiro,6324.34,MXN,01/01/2024,APROBADO,
TXN-20240101-14095,USR-009459,MCH-00154,app,Reversa,8711.08,CLP,2024-01-01,aprobado,
TXN-20240101-15141,USR-005572,MCH-00336,pos,pago,12435.36,PEN,2024-01-01,rechazado,
TXN-20240101-04656,USR-003253,MCH-00416,kiosko,pago,1951.76,CLP,01/01/2024,aprobado,
TXN-20240101-11642,USR-004541,MCH-00416,pos,pago,"12.424,58",ARS,2024-01-01,rechazado,
TXN-20240101-10314,USR-007975,MCH-00248,pos,pago,5313.76,ARS,2024-01-01,aprobado,
TXN-20240101-17923,USR-005883,MCH-00339,web,pago,"8.184,94",PEN,2024-01-01,aprobado,
TXN-20240101-06337,USR-002161,MCH-00279,web,pago,8375.54,CLP,2024-01-01,aprobado,
TXN-20240101-04012,USR-002400,MCH-00355,app,pago,6338.92,,01/01/2024,aprobado,
TXN-20240101-02298,USR-006069,MCH-00438,kiosko,pago,12059.43,USD,2024-01-01,aprobado,
TXN-20240101-10027,USR-004795,MCH-00119,web,pago,3262.72,COP,2024-01-01,aprobado,
TXN-20240101-16278,USR-001364,MCH-00201,app,retiro,12120.92,MXN,2024-01-01,aprobado,
TXN-20240101-00647,USR-000613,MCH-00149,pos,pago,"13.278,63",USD,2024-01-01,pendiente,
TXN-20240101-11822,USR-000727,MCH-00081,KIOSKO,pago,4889.26,SOL,2024-01-01,rechazado,
TXN-20240101-00578,USR-005522,MCH-00310,app,pago,5149.45,COP,01/01/2024,APROBADO,
TXN-20240101-15879,USR-003506,MCH-00335,app,reversa,9290.73,ARS,01/01/2024,rechazado,TXN-20240101-08301
TXN-20240101-16758,USR-009281,MCH-00048,web,pago,2198.87,USD,01/01/2024,aprobado,
TXN-20240101-05821,USR-001965,MCH-00206,app,pago,9471.53,USD,2024-01-01,pendiente,
TXN-20240101-10364,USR-003027,MCH-00462,app,pago,3371.28,SOLES,01/01/2024,pendiente,
TXN-20240101-17527,USR-002396,MCH-00350,App,RETIRO,859.0,MXN,2024-01-01,aprobado,
TXN-20240101-13895,USR-005818,MCH-00131,pos,pago,12513.99,COP,2024-01-01,rechazado,
TXN-20240101-01394,USR-000298,MCH-00097,pos,pago,,COP,01/01/2024,aprobado,
TXN-20240101-11250,USR-000746,MCH-00051,app,pago,9082.9,MXN,01/01/2024,aprobado,
TXN-20240101-14200,USR-007007,MCH-00425,web,retiro,1469.08,CLP,2024-01-01,aprobado,
TXN-20240101-11383,USR-004770,MCH-00099,web,reversa,"5.082,49",CLP,01/01/2024,aprobado,TXN-20240101-10304
TXN-20240101-07058,USR-002896,MCH-00141,web,pago,7220.38,USD,2024-01-01,aprobado,
TXN-20240101-11139,USR-002227,MCH-00178,web,pago,"12.676,44",USD,01/01/2024,aprobado,
TXN-20240101-07343,USR-001415,MCH-00433,web,pago,2078.29,ARS,2024-01-01,aprobado,
TXN-20240101-06558,USR-005836,MCH-00466,web,pago,,CLP,01/01/2024,rechazado,
TXN-20240101-00532,USR-007658,MCH-00308,pos,reversa,5038.23,PEN,2024-01-01,aprobado,TXN-20240101-00488
TXN-20240101-11039,USR-009284,MCH-00483,pos,pago,12208.95,ARS,2024-01-01,aprobado,
TXN-20240101-13233,USR-005097,MCH-00468,app,reversa,12092.36,ARS,2024-01-01,aprobado,
TXN-20240101-10003,USR-009304,MCH-00065,web,reversa,11525.25,ARS,01/01/2024,aprobado,TXN-20240101-04869
TXN-20240101-10056,USR-004699,MCH-00487,POS,pago,8224.58,PEN,2024-01-01,aprobado,
TXN-20240101-10127,USR-000504,MCH-00232,pos,retiro,13322.44,COP,01/01/2024,aprobado,
TXN-20240101-05366,USR-001683,MCH-00457,WEB,pago,5429.73,MXN,01/01/2024,aprobado,
TXN-20240101-16323,USR-003709,MCH-00453,pos,reversa,9404.51,COP,01/01/2024,aprobado,
TXN-20240101-02659,USR-003555,MCH-00446,app,pago,6804.31,SOL,2024-01-01,aprobado,
TXN-20240101-06267,USR-009364,MCH-00026,app,pago,8739.12,COP,01/01/2024,rechazado,
TXN-20240101-03099,USR-002716,MCH-00096,pos,REVERSA,2955.92,CLP,01/01/2024,aprobado,TXN-20240101-00656
TXN-20240101-14260,USR-001315,MCH-00114,web,reversa,14293.08,PEN,01/01/2024,aprobado,TXN-20240101-12131
TXN-20240101-06725,USR-009037,MCH-00302,app,pago,11397.68,MXN,01/01/2024,aprobado,
TXN-20240101-08905,USR-003325,MCH-00459,web,pago,"7.243,28",CLP,01/01/2024,PROCESADO,
TXN-20240101-05012,USR-000364,MCH-00286,web,pago,1941.35,US$,01/01/2024,rechazado,
