transaction_id,user_id,merchant_id,channel,transaction_type,amount,currency,transaction_date,status,reference_id
TXN-20240103-38159,USR-002105,MCH-00016,KIOSKO,pago,14849.79,PEN,03/01/2024,aprobado,
TXN-20240103-44857,USR-000360,MCH-00441,pos,pago,106.24,ARS,2024-01-03,aprobado,
TXN-20240103-39148,USR-001551,MCH-00112,web,retiro,4470.16,MXN,2024-01-03,null,
TXN-20240103-42708,USR-006747,MCH-00117,app,pago,4355.53,PEN,2024-01-03,aprobado,
TXN-20240103-49504,USR-003323,MCH-00013,pos,reversa,10718.03,USD,2024-01-03,aprobado,TXN-20240103-35131
TXN-20240103-42029,USR-008476,MCH-00319,pos,reversa,11448.91,PEN,2024-01-03,APROBADO,TXN-20240103-10492
TXN-20240103-38781,USR-008947,MCH-00146,pos,pago,11020.37,PEN,03/01/2024,aprobado,
TXN-20240103-35233,USR-007919,MCH-00058,Web,retiro,9250.63,MXN,2024-01-03,aprobado,
TXN-20240103-38143,USR-006796,MCH-00465,pos,reversa,12781.39,MXN,03/01/2024,rechazado,TXN-20240103-08029
TXN-20240103-47234,USR-003890,MCH-00434,app,pago,11290.39,ARS,03/01/2024,pendiente,
TXN-20240103-40193,USR-000630,MCH-00143,App,pago,3536.07,CLP,03/01/2024,aprobado,
TXN-20240103-38837,USR-005523,MCH-00389,app,pago,11869.66,CLP,2024-01-03,aprobado,
TXN-20240103-48922,USR-009458,MCH-00259,web,pago,10767.17,MXN,2024-01-03,rechazado,
TXN-20240103-42874,USR-001417,MCH-00023,app,pago,14655.84,ARS,03/01/2024,pendiente,
TXN-20240103-46057,USR-000518,MCH-00077,web,pago,3698.7,USD,2024-01-03,aprobado,
TXN-20240103-43436,USR-001585,MCH-00385,pos,Pago,9128.46,ARS,2024-01-03,aprobado,
TXN-20240103-37118,USR-000558,MCH-00124,web,pago,"7.392,95",COP,03/01/2024,aprobado,
TXN-20240103-40611,USR-004651,MCH-00142,pos,pago,,CLP,03/01/2024,PROCESADO,
TXN-20240103-46032,USR-005409,MCH-00424,App,reversa,9421.74,CLP,03/01/2024,aprobado,TXN-20240103-11112
TXN-20240103-38414,USR-001472,MCH-00438,APP,pago,7197.15,ARS,03/01/2024,aprobado,
TXN-20240103-47899,USR-007778,MCH-00088,pos,pago,14438.76,CLP,03/01/2024,aprobado,
TXN-20240103-37703,USR-004456,MCH-00241,web,pago,7670.44,PEN,2024-01-03,pendiente,
TXN-20240103-45199,USR-002733,MCH-00455,pos,Pago,10666.94,USD,03/01/2024,APROBADO,
TXN-20240103-36889,USR-005779,MCH-00495,web,REVERSA,8093.1,SOL,03/01/2024,aprobado,TXN-20240103-20665
TXN-20240103-46436,USR-001054,MCH-00311,app,retiro,11446.17,MXN,03/01/2024,aprobado,
TXN-20240103-35281,USR-004468,MCH-00118,app,retiro,12006.09,USD,03/01/2024,aprobado,
TXN-20240103-47841,USR-009427,MCH-00091,kiosko,pago,9337.84,COP,03/01/2024,aprobado,
TXN-20240103-47522,USR-001080,MCH-00173,web,reversa,18.49,MXN,03/01/2024,pendiente,
TXN-20240103-45571,USR-000589,MCH-00400,web,pago,11537.08,PEN,2024-01-03,aprobado,
TXN-20240103-49259,USR-003090,MCH-00494,POS,pago,"6.119,89",ARS,2024-01-03,rechazado,
TXN-20240103-38637,USR-003948,MCH-00232,web,pago,11593.6,MXN,2024-01-03,aprobado,
TXN-20240103-45606,USR-000377,MCH-00065,app,retiro,12241.48,PEN,2024-01-03,aprobado,
TXN-20240103-43971,USR-006468,MCH-00335,web,pago,11858.03,CLP,03/01/2024,pendiente,
TXN-20240103-40567,USR-005191,MCH-00365,pos,pago,1169.96,PEN,2024-01-03,aprobado,
TXN-20240103-46016,USR-006618,MCH-00238,app,RETIRO,"3.625,65",SOL,03/01/2024,APROBADO,
TXN-20240103-47793,USR-006321,MCH-00072,WEB,pago,"729,43",USD,2024-01-03,aprobado,
TXN-20240103-37278,USR-003594,MCH-00195,web,retiro,"8.638,74",PEN,03/01/2024,aprobado,
TXN-20240103-46288,USR-009663,MCH-00241,web,pago,13198.67,SOLES,2024-01-03,aprobado,
TXN-20240103-40995,USR-002995,MCH-00390,App,pago,13714.33,MXN,03/01/2024,pendiente,
TXN-20240103-43748,USR-007725,MCH-00100,web,reversa,10206.74,USD,03/01/2024,aprobado,TXN-20240103-19600
TXN-20240103-40518,USR-008969,MCH-00214,web,pago,14126.34,COP,2024-01-03,aprobado,
TXN-20240103-38759,USR-009705,MCH-00419,web,pago,7455.18,CLP,2024-01-03,aprobado,
TXN-20240103-35378,USR-009686,MCH-00252,pos,pago,"823,99",COP,03/01/2024,aprobado,
TXN-20240103-46555,USR-009805,MCH-00472,web,pago,5470.13,MXN,2024-01-03,aprobado,
TXN-20240103-46670,USR-000337,MCH-00499,app,retiro,10987.48,SOLES,03/01/2024,rechazado,
TXN-20240103-40875,USR-002969,MCH-00439,APP,pago,"665,48",PEN,2024-01-03,aprobado,
TXN-20240103-45086,USR-005219,MCH-00030,web,reversa,11647.38,USD,03/01/2024,aprobado,TXN-20240103-04978
TXN-20240103-35610,USR-005912,MCH-00042,pos,pago,823.13,ARS,03/01/2024,aprobado,
TXN-20240103-36844,USR-009080,MCH-00028,pos,pago,"3.512,86",COP,2024-01-03,aprobado,
TXN-20240103-44169,USR-003495,MCH-00102,app,pago,"11.880,80",COP,2024-01-03,aprobado,
TXN-20240103-35604,USR-004939,MCH-00137,pos,pago,"5.504,61",CLP,03/01/2024,aprobado,
TXN-20240103-46522,USR-005326,MCH-00247,pos,pago,891.69,USD,2024-01-03,aprobado,
TXN-20240103-47211,USR-006714,MCH-00484,web,pago,8229.89,CLP,2024-01-03,aprobado,
TXN-20240103-44804,USR-004468,MCH-00181,app,pago,2341.89,USD,2024-01-03,aprobado,
TXN-20240103-41987,USR-006623,MCH-00175,app,pago,8243.84,MXN,2024-01-03,aprobado,
TXN-20240103-37957,USR-006395,MCH-00197,pos,retiro,8205.34,PEN,2024-01-03,aprobado,
TXN-20240103-36094,USR-002730,MCH-00205,web,retiro,8922.23,USD,03/01/2024,aprobado,
TXN-20240103-38140,USR-005551,MCH-00067,app,reversa,14516.85,USD,03/01/2024,aprobado,
TXN-20240103-41932,USR-002060,MCH-00265,APP,reversa,3109.43,MXN,2024-01-03,aprobado,TXN-20240103-03636
TXN-20240103-42122,USR-009627,MCH-00286,web,pago,3442.43,COP,2024-01-03,PROCESADO,
TXN-20240103-42484,USR-004115,MCH-00480,app,pago,7234.26,PEN,03/01/2024,aprobado,
TXN-20240103-35636,USR-008237,MCH-00042,pos,reversa,3065.81,COP,2024-01-03,aprobado,TXN-20240103-21863
TXN-20240103-49396,USR-000381,MCH-00464,app,pago,11992.71,CLP,2024-01-03,rechazado,
TXN-20240103-44131,USR-007157,MCH-00098,pos,pago,12965.51,MXN,2024-01-03,aprobado,
TXN-20240103-39229,USR-003986,MCH-00335,web,pago,12599.02,USD,03/01/2024,aprobado,
TXN-20240103-40881,USR-001795,MCH-00059,web,retiro,14984.72,USD,2024-01-03,PROCESADO,
TXN-20240103-48510,USR-007983,MCH-00305,app,pago,4868.22,COP,03/01/2024,aprobado,
TXN-20240103-40295,USR-008479,MCH-00208,web,pago,7854.8,CLP,2024-01-03,rechazado,
TXN-20240103-43655,USR-008394,MCH-00433,web,pago,13761.62,PEN,03/01/2024,aprobado,
TXN-20240103-49122,USR-004469,MCH-00145,pos,pago,14415.31,COP,03/01/2024,aprobado,
TXN-20240103-48504,USR-007778,MCH-00408,app,pago,8438.48,,03/01/2024,null,
TXN-20240103-43235,USR-009786,MCH-00102,pos,pago,11436.41,ARS,03/01/2024,aprobado,
TXN-20240103-43705,USR-008505,MCH-00174,kiosko,pago,"13.553,62",CLP,2024-01-03,aprobado,
TXN-20240103-46839,USR-000784,MCH-00192,app,pago,13739.56,PEN,03/01/2024,rechazado,
TXN-20240103-41908,USR-006467,MCH-00282,pos,pago,"357,23",ARS,03/01/2024,aprobado,
TXN-20240103-38231,USR-000054,MCH-00298,app,pago,3223.77,COP,03/01/2024,aprobado,
TXN-20240103-47727,USR-000602,MCH-00335,app,pago,14939.82,COP,03/01/2024,aprobado,
TXN-20240103-42880,USR-001668,MCH-00047,pos,Pago,2468.6,COP,2024-01-03,Aprobado,
TXN-20240103-41536,USR-008295,MCH-00279,pos,pago,3499.67,USD,03/01/2024,rechazado,
TXN-20240103-37173,USR-009661,MCH-00148,pos,payment,14302.15,CLP,2024-01-03,pendiente,
TXN-20240103-40340,USR-007084,MCH-00440,KIOSKO,pago,,COP,2024-01-03,aprobado,
TXN-20240103-48684,USR-002673,MCH-00343,app,pago,6687.26,COP,2024-01-03,aprobado,
TXN-20240103-42249,USR-002773,MCH-00200,web,retiro,9762.79,US$,03/01/2024,aprobado,
TXN-20240103-44933,USR-005071,MCH-00335,pos,reversa,11954.95,USD,03/01/2024,aprobado,TXN-20240103-20506
TXN-20240103-47114,USR-009647,MCH-00366,app,reversa,7235.31,COP,03/01/2024,aprobado,TXN-20240103-04415
TXN-20240103-48406,USR-007779,MCH-00494,APP,reversa,711.79,US$,2024-01-03,pendiente,
TXN-20240103-45757,USR-004422,MCH-00308,web,pago,11585.81,COP,03/01/2024,aprobado,
TXN-20240103-49049,USR-009962,MCH-00031,web,reversa,9507.16,MXN,03/01/2024,aprobado,TXN-20240103-41690
TXN-20240103-42322,USR-009049,MCH-00221,pos,retiro,8739.17,CLP,2024-01-03,aprobado,
TXN-20240103-39094,USR-007512,MCH-00107,web,pago,"5.553,33",COP,03/01/2024,aprobado,
TXN-20240103-39464,USR-001070,MCH-00229,app,pago,3673.49,USD,03/01/2024,aprobado,
TXN-20240103-43093,USR-006033,MCH-00475,web,retiro,10121.93,CLP,2024-01-03,aprobado,
TXN-20240103-38536,USR-009738,MCH-00001,pos,pago,12678.14,CLP,2024-01-03,null,
TXN-20240103-42362,USR-004128,MCH-00287,pos,pago,12868.42,USD,03/01/2024,aprobado,
TXN-20240103-38460,USR-002531,MCH-00145,pos,pago,4116.08,MXN,2024-01-03,rechazado,
TXN-20240103-43985,USR-000394,MCH-00211,WEB,retiro,6047.85,PEN,2024-01-03,aprobado,
TXN-20240103-40690,USR-009929,MCH-00059,app,pago,"1.104,86",USD,2024-01-03,aprobado,
TXN-20240103-49547,USR-009886,MCH-00321,web,pago,12123.5,SOLES,03/01/2024,rechazado,
TXN-20240103-44701,USR-007629,MCH-00105,web,reversa,9159.29,COP,2024-01-03,aprobado,
TXN-20240103-46633,USR-003732,MCH-00001,app,payment,13021.14,MXN,2024-01-03,pendiente,
TXN-20240103-40947,USR-004285,MCH-00429,pos,reversa,12292.63,USD,2024-01-03,aprobado,
TXN-20240103-42262,USR-000912,MCH-00069,web,pago,"12.197,55",ARS,2024-01-03,aprobado,
TXN-20240103-49460,USR-003789,MCH-00054,app,reversa,12682.72,SOL,2024-01-03,rechazado,
TXN-20240103-44794,USR-004588,MCH-00285,web,reversa,8151.23,USD,03/01/2024,aprobado,TXN-20240103-35807
TXN-20240103-35468,USR-007002,MCH-00358,pos,pago,1667.84,USD,03/01/2024,rechazado,
TXN-20240103-45680,USR-006603,MCH-00129,web,pago,"6.679,26",CLP,2024-01-03,aprobado,
TXN-20240103-39397,USR-008021,MCH-00063,app,pago,4900.02,ARS,03/01/2024,aprobado,
TXN-20240103-36134,USR-003174,MCH-00488,app,reversa,2170.83,CLP,03/01/2024,Aprobado,TXN-20240103-25030
TXN-20240103-35148,USR-003885,MCH-00490,WEB,pago,3216.48,USD,2024-01-03,rechazado,
TXN-20240103-37228,USR-001646,MCH-00161,pos,REVERSA,1694.55,PEN,2024-01-03,aprobado,TXN-20240103-12274
TXN-20240103-37332,USR-004032,MCH-00451,web,pago,4689.83,ARS,03/01/2024,aprobado,
TXN-20240103-49980,USR-002836,MCH-00018,web,pago,13673.24,COP,03/01/2024,aprobado,
TXN-20240103-40848,USR-000019,MCH-00448,pos,reversa,"363,42",COP,2024-01-03,rechazado,
TXN-20240103-35425,USR-008768,MCH-00248,Web,pago,12165.61,PEN,2024-01-03,rechazado,
TXN-20240103-44793,USR-003454,MCH-00333,app,reversa,10871.33,MXN,03/01/2024,aprobado,TXN-20240103-39017
TXN-20240103-38374,USR-004063,MCH-00131,app,pago,1609.32,ARS,2024-01-03,rechazado,
TXN-20240103-49230,USR-007522,MCH-00123,pos,reversa,10990.84,ARS,2024-01-03,pendiente,TXN-20240103-20162
TXN-20240103-45034,USR-009806,MCH-00042,web,pago,8092.93,MXN,03/01/2024,aprobado,
TXN-20240103-39459,USR-007493,MCH-00247,app,retiro,1089.98,CLP,03/01/2024,aprobado,
TXN-20240103-40365,USR-008823,MCH-00461,app,reversa,4626.97,PEN,03/01/2024,aprobado,TXN-20240103-21663
TXN-20240103-42611,USR-001614,MCH-00426,pos,retiro,3026.91,CLP,2024-01-03,aprobado,
TXN-20240103-37600,USR-006745,MCH-00483,app,pago,"12.441,39",ARS,2024-01-03,aprobado,
TXN-20240103-43069,USR-007113,MCH-00379,pos,pago,1019.56,MXN,03/01/2024,aprobado,
TXN-20240103-46502,USR-001049,MCH-00240,pos,pago,8138.13,PEN,2024-01-03,aprobado,
TXN-20240103-39500,USR-001250,MCH-00427,app,pago,"6.728,85",CLP,03/01/2024,aprobado,
TXN-20240103-48018,USR-006539,MCH-00244,pos,reversa,604.6,COP,2024-01-03,aprobado,TXN-20240103-07923
TXN-20240103-41671,USR-000267,MCH-00423,pos,pago,"12.776,78",USD,2024-01-03,aprobado,
TXN-20240103-48923,USR-005204,MCH-00094,web,retiro,,ARS,03/01/2024,aprobado,
TXN-20240103-48545,USR-001288,MCH-00156,app,PAGO,3756.44,CLP,03/01/2024,PROCESADO,
TXN-20240103-45113,USR-006579,MCH-00071,app,pago,14243.37,USD,2024-01-03,aprobado,
TXN-20240103-42265,USR-000474,MCH-00120,web,pago,"5.193,49",MXN,03/01/2024,aprobado,
TXN-20240103-47685,USR-005712,MCH-00479,pos,retiro,14469.34,MXN,2024-01-03,pendiente,
TXN-20240103-37644,USR-000219,MCH-00232,pos,pago,978.64,PEN,2024-01-03,aprobado,
TXN-20240103-35887,USR-003166,MCH-00170,WEB,reversa,2237.72,COP,2024-01-03,aprobado,TXN-20240103-23084
TXN-20240103-43917,USR-002714,MCH-00336,app,pago,7194.35,USD,03/01/2024,aprobado,
TXN-20240103-42944,USR-008139,MCH-00332,app,pago,3162.98,PEN,2024-01-03,rechazado,
TXN-20240103-48432,USR-001188,MCH-00136,app,pago,11455.91,ARS,03/01/2024,aprobado,
TXN-20240103-36260,USR-006298,MCH-00085,app,reversa,2125.88,COP,03/01/2024,aprobado,
TXN-20240103-38972,USR-001838,MCH-00230,pos,retiro,7792.9,PEN,03/01/2024,aprobado,
TXN-20240103-37403,USR-001368,MCH-00440,pos,pago,6089.05,ARS,2024-01-03,aprobado,
TXN-20240103-39520,USR-006369,MCH-00290,pos,retiro,398.96,COP,03/01/2024,pendiente,
TXN-20240103-38657,USR-009903,MCH-00159,pos,pago,6087.6,CLP,2024-01-03,Aprobado,
TXN-20240103-38462,USR-003134,MCH-00419,web,reversa,5736.15,ARS,2024-01-03,aprobado,TXN-20240103-06895
TXN-20240103-44650,USR-003481,MCH-00102,Web,RETIRO,10205.0,USD,2024-01-03,aprobado,
TXN-20240103-40416,USR-007019,MCH-00150,app,pago,11900.75,USD,2024-01-03,aprobado,
TXN-20240103-45024,USR-002819,MCH-00224,app,pago,7176.56,COP,2024-01-03,rechazado,
TXN-20240103-36547,USR-000238,MCH-00298,app,pago,2870.04,,2024-01-03,aprobado,
TXN-20240103-36394,USR-009063,MCH-00427,pos,pago,6265.55,CLP,03/01/2024,aprobado,
TXN-20240103-35643,USR-008739,MCH-00490,app,pago,12014.18,COP,03/01/2024,aprobado,
TXN-20240103-37512,USR-000959,MCH-00171,app,pago,7570.23,MXN,2024-01-03,rechazado,
TXN-20240103-41043,USR-008861,MCH-00427,pos,pago,10261.59,ARS,2024-01-03,aprobado,
TXN-20240103-41589,USR-003407,MCH-00340,APP,reversa,8723.3,US$,03/01/2024,aprobado,TXN-20240103-17848
TXN-20240103-47530,USR-001996,MCH-00062,pos,reversa,,CLP,03/01/2024,aprobado,TXN-20240103-22711
TXN-20240103-39747,USR-001855,MCH-00051,app,pago,8643.71,MXN,03/01/2024,aprobado,
TXN-20240103-48873,USR-006149,MCH-00287,web,reversa,7664.38,MXN,03/01/2024,aprobado,
TXN-20240103-39353,USR-003454,MCH-00248,pos,pago,5105.63,MXN,03/01/2024,aprobado,
TXN-20240103-49901,USR-009724,MCH-00498,app,pago,"12.281,32",ARS,2024-01-03,aprobado,
TXN-20240103-44515,USR-009720,MCH-00077,web,PAGO,6771.99,US$,03/01/2024,aprobado,
TXN-20240103-40587,USR-000513,MCH-00424,App,pago,10296.49,ARS,03/01/2024,aprobado,
TXN-20240103-46188,USR-001880,MCH-00408,app,reversa,9956.22,PEN,2024-01-03,aprobado,TXN-20240103-15893
TXN-20240103-43730,USR-004459,MCH-00421,app,reversa,13845.95,USD,03/01/2024,aprobado,
TXN-20240103-37007,USR-000634,MCH-00072,Web,pago,9538.46,PEN,03/01/2024,aprobado,
TXN-20240103-45493,USR-008626,MCH-00214,pos,pago,12364.03,MXN,03/01/2024,aprobado,
TXN-20240103-41931,USR-008403,MCH-00394,APP,reversa,858.07,COP,2024-01-03,aprobado,TXN-20240103-03982
TXN-20240103-43863,USR-004552,MCH-00151,web,pago,12181.72,CLP,2024-01-03,aprobado,
TXN-20240103-45212,USR-000892,MCH-00156,web,pago,5555.07,ARS,03/01/2024,aprobado,
TXN-20240103-42472,USR-002629,MCH-00093,pos,pago,445.56,ARS,03/01/2024,pendiente,
TXN-20240103-49093,USR-003690,MCH-00023,kiosko,pago,14515.88,CLP,03/01/2024,aprobado,
TXN-20240103-36213,USR-007046,MCH-00055,APP,pago,5051.18,COP,03/01/2024,aprobado,
TXN-20240103-38974,USR-004244,MCH-00383,web,pago,2591.06,USD,2024-01-03,aprobado,
TXN-20240103-41139,USR-001282,MCH-00272,app,reversa,10604.83,MXN,2024-01-03,aprobado,TXN-20240103-27330
TXN-20240103-38111,USR-005663,MCH-00411,app,pago,6504.78,MXN,2024-01-03,aprobado,
TXN-20240103-47494,USR-000232,MCH-00120,app,reversa,6047.85,MXN,2024-01-03,aprobado,TXN-20240103-20608
TXN-20240103-38256,USR-008537,MCH-00302,web,reversa,1997.8,PEN,2024-01-03,rechazado,TXN-20240103-23860
TXN-20240103-35487,USR-008472,MCH-00285,app,pago,4547.89,USD,03/01/2024,aprobado,
TXN-20240103-48946,USR-002451,MCH-00170,pos,pago,5661.36,SOL,2024-01-03,aprobado,
TXN-20240103-46083,USR-005216,MCH-00221,web,pago,6133.39,ARS,2024-01-03,aprobado,
TXN-20240103-36403,USR-009174,MCH-00482,POS,pago,12565.23,ARS,2024-01-03,aprobado,
TXN-20240103-40431,USR-008287,MCH-00121,web,pago,14261.54,ARS,2024-01-03,null,
TXN-20240103-35541,USR-001176,MCH-00233,pos,reversa,,USD,03/01/2024,aprobado,TXN-20240103-21491
TXN-20240103-43200,USR-007749,MCH-00189,app,Pago,1961.43,COP,2024-01-03,aprobado,
TXN-20240103-39261,USR-001252,MCH-00082,web,pago,7609.62,CLP,2024-01-03,aprobado,
TXN-20240103-46278,USR-007089,MCH-00057,web,pago,3947.65,USD,03/01/2024,aprobado,
TXN-20240103-47431,USR-009801,MCH-00105,web,PAGO,11906.82,PEN,2024-01-03,aprobado,
TXN-20240103-45042,USR-007584,MCH-00369,web,pago,"8.407,66",MXN,2024-01-03,aprobado,
TXN-20240103-44374,USR-000482,MCH-00094,web,pago,4643.71,USD,2024-01-03,aprobado,
TXN-20240103-40717,USR-002039,MCH-00230,pos,pago,3389.82,USD,2024-01-03,rechazado,
TXN-20240103-36205,USR-002022,MCH-00259,web,payment,8553.34,COP,03/01/2024,rechazado,
TXN-20240103-38016,USR-001527,MCH-00065,pos,reversa,5486.83,USD,2024-01-03,aprobado,
TXN-20240103-44532,USR-003623,MCH-00157,app,reversa,13126.14,ARS,2024-01-03,null,
TXN-20240103-48520,USR-008121,MCH-00297,pos,Reversa,"102,35",USD,2024-01-03,aprobado,TXN-20240103-28394
TXN-20240103-35334,USR-002270,MCH-00446,pos,pago,5372.67,,2024-01-03,rechazado,
TXN-20240103-45339,USR-004921,MCH-00375,web,PAGO,"9.444,11",PEN,03/01/2024,aprobado,
TXN-20240103-43912,USR-008736,MCH-00255,APP,reversa,2240.26,CLP,2024-01-03,aprobado,TXN-20240103-18694
TXN-20240103-35486,USR-008968,MCH-00122,web,retiro,"9.492,02",USD,2024-01-03,aprobado,
TXN-20240103-36051,USR-001234,MCH-00428,app,pago,3177.68,PEN,03/01/2024,aprobado,
TXN-20240103-47003,USR-009390,MCH-00010,app,pago,7314.75,CLP,03/01/2024,aprobado,
TXN-20240103-44408,USR-003114,MCH-00400,web,pago,7948.33,CLP,03/01/2024,aprobado,
TXN-20240103-35497,USR-002147,MCH-00254,app,pago,9600.55,CLP,2024-01-03,aprobado,
TXN-20240103-36673,USR-000909,MCH-00027,Web,pago,1245.08,USD,2024-01-03,PROCESADO,
TXN-20240103-39194,USR-002941,MCH-00377,pos,reversa,14507.47,CLP,03/01/2024,rechazado,
TXN-20240103-37146,USR-001776,MCH-00051,App,pago,"6.087,15",CLP,2024-01-03,rechazado,
TXN-20240103-38294,USR-005759,MCH-00470,web,retiro,291.45,PEN,2024-01-03,aprobado,
TXN-20240103-35619,USR-004812,MCH-00049,web,reversa,7091.91,PEN,2024-01-03,rechazado,
TXN-20240103-49179,USR-003943,MCH-00293,pos,RETIRO,6656.87,ARS,03/01/2024,aprobado,
TXN-20240103-35205,USR-003215,MCH-00039,web,pago,6383.72,MXN,03/01/2024,aprobado,
TXN-20240103-40662,USR-000201,MCH-00016,pos,pago,2481.82,CLP,03/01/2024,aprobado,
TXN-20240103-49830,USR-000177,MCH-00282,app,pago,"180,39",CLP,03/01/2024,aprobado,
TXN-20240103-47850,USR-008049,MCH-00129,WEB,pago,10656.11,ARS,2024-01-03,aprobado,
TXN-20240103-39083,USR-003162,MCH-00428,app,retiro,12497.7,USD,2024-01-03,aprobado,
TXN-20240103-49703,USR-001230,MCH-00195,pos,pago,2399.46,PEN,2024-01-03,aprobado,
TXN-20240103-47073,USR-000376,MCH-00248,pos,pago,"4.540,24",MXN,03/01/2024,aprobado,
TXN-20240103-37128,USR-003201,MCH-00026,app,pago,8536.64,PEN,2024-01-03,rechazado,
TXN-20240103-44611,USR-007386,MCH-00076,pos,reversa,2981.89,PEN,2024-01-03,aprobado,TXN-20240103-26596
TXN-20240103-48614,USR-006862,MCH-00347,web,pago,910.0,MXN,03/01/2024,aprobado,
TXN-20240103-42969,USR-005233,MCH-00467,app,pago,3605.3,MXN,03/01/2024,aprobado,
TXN-20240103-38172,USR-000981,MCH-00110,pos,pago,4849.31,USD,03/01/2024,aprobado,
TXN-20240103-39865,USR-004889,MCH-00403,web,reversa,5494.96,COP,2024-01-03,aprobado,TXN-20240103-28495
TXN-20240103-42216,USR-009892,MCH-00126,pos,pago,4058.03,CLP,2024-01-03,rechazado,
TXN-20240103-40750,USR-000981,MCH-00471,pos,reversa,1988.19,CLP,03/01/2024,aprobado,
TXN-20240103-42876,USR-009403,MCH-00496,web,pago,1755.25,MXN,2024-01-03,aprobado,
TXN-20240103-46177,USR-001468,MCH-00415,app,pago,2609.13,ARS,2024-01-03,aprobado,
TXN-20240103-41948,USR-009157,MCH-00279,WEB,pago,9482.17,ARS,2024-01-03,aprobado,
TXN-20240103-44696,USR-005742,MCH-00237,APP,pago,"4.107,45",MXN,2024-01-03,null,
TXN-20240103-36817,USR-000197,MCH-00075,KIOSKO,pago,8621.02,PEN,03/01/2024,aprobado,
TXN-20240103-47057,USR-003725,MCH-00081,app,reversa,7003.34,COP,2024-01-03,rechazado,
TXN-20240103-47655,USR-007731,MCH-00446,pos,pago,10234.54,ARS,2024-01-03,pendiente,
TXN-20240103-37476,USR-002555,MCH-00428,web,pago,13885.73,USD,2024-01-03,aprobado,
TXN-20240103-43281,USR-004342,MCH-00274,pos,pago,10749.6,CLP,03/01/2024,pendiente,
TXN-20240103-40467,USR-000126,MCH-00397,app,reversa,12650.0,CLP,2024-01-03,aprobado,TXN-20240103-08705
TXN-20240103-35978,USR-005764,MCH-00217,app,pago,10103.09,ARS,03/01/2024,aprobado,
TXN-20240103-36807,USR-002878,MCH-00271,web,pago,499.93,CLP,03/01/2024,PROCESADO,
TXN-20240103-38576,USR-009030,MCH-00378,pos,pago,4555.44,ARS,03/01/2024,aprobado,
TXN-20240103-36664,USR-000525,MCH-00321,kiosko,retiro,72.0,MXN,2024-01-03,aprobado,
TXN-20240103-48159,USR-001115,MCH-00396,pos,reversa,2965.93,PEN,2024-01-03,pendiente,TXN-20240103-26032
TXN-20240103-39576,USR-007982,MCH-00149,pos,pago,6553.42,MXN,2024-01-03,aprobado,
TXN-20240103-47805,USR-009072,MCH-00472,pos,reversa,3514.18,MXN,2024-01-03,aprobado,TXN-20240103-09598
TXN-20240103-47282,USR-005674,MCH-00335,app,pago,"14.320,28",US$,2024-01-03,aprobado,
TXN-20240103-41498,USR-009530,MCH-00225,app,retiro,9712.81,,03/01/2024,aprobado,
TXN-20240103-42914,USR-001956,MCH-00206,app,pago,5570.48,ARS,03/01/2024,Aprobado,
TXN-20240103-39158,USR-000560,MCH-00143,web,pago,"11.760,47",MXN,03/01/2024,aprobado,
TXN-20240103-41568,USR-005765,MCH-00402,app,pago,"2.556,08",COP,03/01/2024,aprobado,
TXN-20240103-38300,USR-000283,MCH-00388,app,reversa,675.07,MXN,03/01/2024,Aprobado,
TXN-20240103-48649,USR-007603,MCH-00109,App,reversa,579.18,PEN,03/01/2024,rechazado,
TXN-20240103-47183,USR-006653,MCH-00281,web,pago,6088.98,USD,03/01/2024,rechazado,
TXN-20240103-42806,USR-004739,MCH-00335,KIOSKO,pago,"92,61",ARS,2024-01-03,aprobado,
TXN-20240103-36255,USR-007271,MCH-00476,web,pago,1460.1,ARS,2024-01-03,aprobado,
TXN-20240103-40027,USR-005722,MCH-00375,app,pago,9089.37,CLP,03/01/2024,rechazado,
TXN-20240103-35949,USR-006786,MCH-00498,APP,pago,2945.11,USD,03/01/2024,aprobado,
TXN-20240103-44294,USR-007368,MCH-00308,pos,pago,9109.87,COP,03/01/2024,aprobado,
TXN-20240103-44470,USR-002091,MCH-00236,pos,RETIRO,997.5,COP,2024-01-03,aprobado,
TXN-20240103-39773,USR-004634,MCH-00068,web,pago,9949.36,COP,2024-01-03,rechazado,
TXN-20240103-37420,USR-009360,MCH-00070,app,reversa,8299.96,USD,03/01/2024,null,
TXN-20240103-45090,USR-008182,MCH-00031,web,reversa,"7.764,84",ARS,03/01/2024,aprobado,TXN-20240103-01826
TXN-20240103-35568,USR-007663,MCH-00063,pos,pago,217.87,US$,03/01/2024,aprobado,
TXN-20240103-48926,USR-007216,MCH-00381,web,pago,6383.21,SOLES,2024-01-03,aprobado,
TXN-20240103-41502,USR-007104,MCH-00086,web,pago,"7.797,56",US$,03/01/2024,aprobado,
TXN-20240103-38720,USR-006721,MCH-00039,web,pago,2374.16,ARS,2024-01-03,rechazado,
TXN-20240103-48648,USR-002843,MCH-00209,WEB,pago,5278.91,ARS,2024-01-03,aprobado,
TXN-20240103-41277,USR-008919,MCH-00071,app,pago,10141.92,MXN,2024-01-03,aprobado,
TXN-20240103-43937,USR-003526,MCH-00079,app,pago,13148.75,ARS,2024-01-03,aprobado,
TXN-20240103-37370,USR-007077,MCH-00101,Web,reversa,5465.91,CLP,03/01/2024,aprobado,TXN-20240103-03153
