transaction_id,user_id,merchant_id,channel,transaction_type,amount,currency,transaction_date,status,reference_id
TXN-20240102-19067,USR-001374,MCH-00044,App,pago,2667.98,COP,02/01/2024,aprobado,
TXN-20240102-32186,USR-005580,MCH-00368,app,reversa,"14.372,69",COP,2024-01-02,rechazado,TXN-20240102-06168
TXN-20240102-20247,USR-002223,MCH-00155,pos,pago,14289.07,ARS,02/01/2024,aprobado,
TXN-20240102-20824,USR-006284,MCH-00047,web,payment,4649.19,PEN,2024-01-02,aprobado,
TXN-20240102-31766,USR-002839,MCH-00371,app,pago,13239.17,PEN,2024-01-02,pendiente,
TXN-20240102-32057,USR-003559,MCH-00179,app,reversa,10194.2,USD,2024-01-02,aprobado,TXN-20240102-22133
TXN-20240102-33668,USR-005059,MCH-00402,pos,pago,"4.866,92",ARS,2024-01-02,aprobado,
TXN-20240102-28168,USR-004624,MCH-00231,Web,pago,8424.53,COP,02/01/2024,aprobado,
TXN-20240102-19190,USR-003228,MCH-00453,pos,pago,5019.09,ARS,2024-01-02,rechazado,
TXN-20240102-25107,USR-003544,MCH-00161,web,Reversa,8426.06,COP,2024-01-02,aprobado,TXN-20240102-02815
TXN-20240102-34626,USR-002045,MCH-00054,app,Pago,6061.08,CLP,2024-01-02,aprobado,
TXN-20240102-21989,USR-009388,MCH-00061,web,reversa,4769.41,ARS,2024-01-02,pendiente,TXN-20240102-00771
TXN-20240102-28445,USR-002418,MCH-00156,web,pago,5185.19,MXN,2024-01-02,rechazado,
TXN-20240102-20040,USR-002566,MCH-00388,pos,PAGO,3166.74,PEN,02/01/2024,aprobado,
TXN-20240102-32977,USR-003734,MCH-00383,pos,reversa,"5.784,59",MXN,02/01/2024,rechazado,TXN-20240102-29200
TXN-20240102-18599,USR-009406,MCH-00198,app,pago,9473.85,SOLES,2024-01-02,aprobado,
TXN-20240102-34210,USR-000181,MCH-00142,pos,pago,14096.69,ARS,2024-01-02,aprobado,
TXN-20240102-18089,USR-001199,MCH-00353,pos,pago,13647.25,MXN,02/01/2024,rechazado,
TXN-20240102-30503,USR-009605,MCH-00441,app,pago,4798.48,USD,02/01/2024,aprobado,
TXN-20240102-19399,USR-006414,MCH-00240,pos,reversa,"10.191,97",,2024-01-02,aprobado,TXN-20240102-04149
TXN-20240102-34410,USR-009611,MCH-00119,pos,reversa,"9.976,96",,02/01/2024,aprobado,TXN-20240102-11671
TXN-20240102-27593,USR-009142,MCH-00388,web,pago,9528.06,COP,02/01/2024,rechazado,
TXN-20240102-19960,USR-001324,MCH-00306,pos,pago,3190.02,CLP,2024-01-02,aprobado,
TXN-20240102-18403,USR-003515,MCH-00371,web,pago,13315.91,MXN,2024-01-02,aprobado,
TXN-20240102-32715,USR-007538,MCH-00178,web,reversa,12221.05,PEN,02/01/2024,PROCESADO,
TXN-20240102-27607,USR-007025,MCH-00015,web,pago,13584.93,ARS,2024-01-02,rechazado,
TXN-20240102-26449,USR-005309,MCH-00323,WEB,pago,11651.67,USD,2024-01-02,Aprobado,
TXN-20240102-34907,USR-003865,MCH-00075,app,Reversa,4706.99,,02/01/2024,APROBADO,TXN-20240102-28031
TXN-20240102-24623,USR-003599,MCH-00278,app,retiro,10668.08,USD,2024-01-02,aprobado,
TXN-20240102-28383,USR-006052,MCH-00265,APP,pago,"5.465,86",COP,02/01/2024,aprobado,
TXN-20240102-34666,USR-000531,MCH-00006,pos,pago,13321.78,CLP,2024-01-02,aprobado,
TXN-20240102-23187,USR-000854,MCH-00320,app,pago,486.95,USD,02/01/2024,aprobado,
TXN-20240102-29854,USR-007727,MCH-00417,app,pago,8812.19,,2024-01-02,APROBADO,
TXN-20240102-18146,USR-002183,MCH-00410,Web,reversa,12909.54,CLP,02/01/2024,aprobado,TXN-20240102-11849
TXN-20240102-34686,USR-009417,MCH-00011,pos,reversa,12793.81,USD,2024-01-02,rechazado,
TXN-20240102-29002,USR-006725,MCH-00032,pos,reversa,10395.77,ARS,2024-01-02,aprobado,TXN-20240102-20637
TXN-20240102-19557,USR-008460,MCH-00125,pos,pago,498.82,CLP,2024-01-02,aprobado,
TXN-20240102-19387,USR-009244,MCH-00479,pos,pago,7981.92,US$,2024-01-02,aprobado,
TXN-20240102-19087,USR-008474,MCH-00337,KIOSKO,pago,8581.84,MXN,02/01/2024,rechazado,
TXN-20240102-24998,USR-003886,MCH-00026,Web,pago,11188.74,CLP,02/01/2024,aprobado,
TXN-20240102-25474,USR-005208,MCH-00362,APP,reversa,9208.59,CLP,2024-01-02,aprobado,TXN-20240102-00604
TXN-20240102-21575,USR-000042,MCH-00146,pos,pago,1623.5,ARS,02/01/2024,null,
TXN-20240102-21420,USR-002825,MCH-00132,pos,reversa,5516.37,USD,02/01/2024,aprobado,TXN-20240102-00296
TXN-20240102-28119,USR-007298,MCH-00248,app,payment,"13.413,10",ARS,02/01/2024,aprobado,
TXN-20240102-27173,USR-007783,MCH-00448,web,pago,13836.57,USD,02/01/2024,aprobado,
TXN-20240102-33317,USR-006095,MCH-00498,WEB,Pago,"9.070,55",COP,02/01/2024,aprobado,
TXN-20240102-20322,USR-006804,MCH-00244,web,Pago,3801.83,ARS,02/01/2024,aprobado,
TXN-20240102-34111,USR-006243,MCH-00215,KIOSKO,pago,8728.31,USD,02/01/2024,aprobado,
TXN-20240102-19039,USR-003520,MCH-00096,web,retiro,6586.02,CLP,02/01/2024,aprobado,
TXN-20240102-27806,USR-005839,MCH-00281,pos,pago,4291.85,CLP,2024-01-02,aprobado,
TXN-20240102-18974,USR-002503,MCH-00032,app,retiro,9775.1,USD,2024-01-02,pendiente,
TXN-20240102-32018,USR-001336,MCH-00324,KIOSKO,reversa,"7.294,73",CLP,2024-01-02,aprobado,TXN-20240102-04067
TXN-20240102-21587,USR-004818,MCH-00457,pos,pago,4283.61,ARS,2024-01-02,aprobado,
TXN-20240102-30205,USR-003034,MCH-00240,web,pago,14567.74,CLP,2024-01-02,aprobado,
TXN-20240102-29368,USR-009639,MCH-00240,app,pago,11853.63,MXN,2024-01-02,pendiente,
TXN-20240102-30241,USR-005313,MCH-00209,web,pago,3296.04,USD,02/01/2024,aprobado,
TXN-20240102-30787,USR-009155,MCH-00026,pos,retiro,6400.22,ARS,2024-01-02,aprobado,
TXN-20240102-25071,USR-002124,MCH-00047,app,pago,6503.21,PEN,2024-01-02,pendiente,
TXN-20240102-20020,USR-008187,MCH-00151,Web,reversa,11457.75,COP,02/01/2024,aprobado,TXN-20240102-15431
TXN-20240102-30519,USR-003232,MCH-00259,web,retiro,8554.69,COP,2024-01-02,rechazado,
TXN-20240102-21630,USR-006709,MCH-00064,pos,retiro,"3.683,27",PEN,2024-01-02,rechazado,
TXN-20240102-22442,USR-003525,MCH-00365,app,pago,6582.36,ARS,02/01/2024,rechazado,
TXN-20240102-33164,USR-001242,MCH-00238,web,pago,9064.54,MXN,02/01/2024,rechazado,
TXN-20240102-18825,USR-001415,MCH-00232,WEB,pago,14273.45,,02/01/2024,aprobado,
TXN-20240102-21797,USR-000417,MCH-00125,pos,retiro,8333.69,USD,02/01/2024,rechazado,
TXN-20240102-23700,USR-006622,MCH-00274,web,REVERSA,11187.0,ARS,2024-01-02,aprobado,
TXN-20240102-22523,USR-001893,MCH-00466,pos,retiro,14332.29,USD,02/01/2024,aprobado,
TXN-20240102-25543,USR-006157,MCH-00332,web,pago,9969.49,PEN,02/01/2024,aprobado,
TXN-20240102-31472,USR-005449,MCH-00071,app,pago,1317.87,MXN,2024-01-02,rechazado,
TXN-20240102-19151,USR-003187,MCH-00102,pos,pago,895.37,COP,02/01/2024,pendiente,
TXN-20240102-21483,USR-002483,MCH-00107,pos,pago,8780.79,PEN,02/01/2024,aprobado,
TXN-20240102-18422,USR-006427,MCH-00491,pos,RETIRO,8964.13,COP,2024-01-02,aprobado,
TXN-20240102-26677,USR-007024,MCH-00243,web,PAGO,6714.68,PEN,2024-01-02,aprobado,
TXN-20240102-33122,USR-006186,MCH-00329,kiosko,pago,6265.94,ARS,02/01/2024,aprobado,
TXN-20240102-19328,USR-005358,MCH-00026,web,pago,13669.71,PEN,2024-01-02,aprobado,
TXN-20240102-25047,USR-000909,MCH-00286,app,pago,13870.67,ARS,2024-01-02,aprobado,
TXN-20240102-26565,USR-005374,MCH-00317,pos,pago,4087.44,COP,2024-01-02,aprobado,
TXN-20240102-21806,USR-001202,MCH-00332,WEB,pago,"9.235,92",ARS,2024-01-02,aprobado,
TXN-20240102-22373,USR-002887,MCH-00220,web,payment,6922.84,COP,02/01/2024,Aprobado,
TXN-20240102-18686,USR-004841,MCH-00376,web,pago,6239.09,MXN,2024-01-02,rechazado,
TXN-20240102-19488,USR-005011,MCH-00465,pos,pago,10475.43,MXN,2024-01-02,aprobado,
TXN-20240102-23381,USR-000449,MCH-00143,web,pago,11467.17,CLP,02/01/2024,aprobado,
TXN-20240102-23229,USR-002216,MCH-00021,app,pago,13623.88,ARS,02/01/2024,pendiente,
TXN-20240102-26546,USR-009395,MCH-00009,app,pago,11219.13,PEN,02/01/2024,aprobado,
TXN-20240102-21966,USR-003716,MCH-00213,pos,reversa,14416.36,CLP,02/01/2024,aprobado,
TXN-20240102-23928,USR-001022,MCH-00309,APP,payment,12207.77,,02/01/2024,APROBADO,
TXN-20240102-21815,USR-001283,MCH-00419,web,REVERSA,"7.216,89",ARS,2024-01-02,aprobado,TXN-20240102-19806
TXN-20240102-30192,USR-002905,MCH-00074,pos,reversa,5911.53,CLP,02/01/2024,aprobado,TXN-20240102-22915
TXN-20240102-33174,USR-000643,MCH-00324,pos,pago,11843.16,ARS,02/01/2024,pendiente,
TXN-20240102-20805,USR-006096,MCH-00234,web,PAGO,"2.439,98",CLP,02/01/2024,PROCESADO,
TXN-20240102-21753,USR-006119,MCH-00263,KIOSKO,reversa,3074.42,CLP,2024-01-02,aprobado,
TXN-20240102-19240,USR-006869,MCH-00043,APP,pago,14277.87,COP,02/01/2024,pendiente,
TXN-20240102-25920,USR-003998,MCH-00163,app,reversa,880.62,COP,2024-01-02,rechazado,TXN-20240102-13345
TXN-20240102-31124,USR-007534,MCH-00376,app,pago,9777.27,USD,02/01/2024,aprobado,
TXN-20240102-26157,USR-004364,MCH-00121,pos,pago,12948.4,CLP,2024-01-02,pendiente,
TXN-20240102-18199,USR-008882,MCH-00323,app,pago,12102.03,COP,2024-01-02,aprobado,
TXN-20240102-28094,USR-009941,MCH-00076,kiosko,pago,10537.26,ARS,2024-01-02,aprobado,
TXN-20240102-33786,USR-006005,MCH-00162,kiosko,pago,2690.44,PEN,2024-01-02,Aprobado,
TXN-20240102-28496,USR-008119,MCH-00016,app,pago,"8.713,89",ARS,2024-01-02,aprobado,
TXN-20240102-27467,USR-002362,MCH-00340,app,payment,10750.37,COP,2024-01-02,rechazado,
TXN-20240102-23599,USR-004289,MCH-00148,web,pago,6388.59,COP,2024-01-02,aprobado,
TXN-20240102-31510,USR-006684,MCH-00086,pos,pago,4308.76,COP,02/01/2024,aprobado,
TXN-20240102-19755,USR-004698,MCH-00405,app,pago,13507.56,PEN,2024-01-02,pendiente,
TXN-20240102-27366,USR-005002,MCH-00090,kiosko,Reversa,268.78,CLP,2024-01-02,aprobado,TXN-20240102-01349
TXN-20240102-31867,USR-008488,MCH-00468,web,pago,3797.09,COP,02/01/2024,pendiente,
TXN-20240102-21125,USR-009707,MCH-00400,pos,pago,11374.19,MXN,02/01/2024,aprobado,
TXN-20240102-30488,USR-006079,MCH-00454,web,pago,11304.06,MXN,2024-01-02,rechazado,
TXN-20240102-29960,USR-004442,MCH-00463,web,pago,12466.02,PEN,02/01/2024,aprobado,
TXN-20240102-25992,USR-005330,MCH-00343,pos,pago,6616.43,ARS,02/01/2024,aprobado,
TXN-20240102-19931,USR-003501,MCH-00201,pos,pago,5436.48,CLP,2024-01-02,pendiente,
TXN-20240102-22713,USR-005937,MCH-00450,app,pago,3194.28,US$,2024-01-02,aprobado,
TXN-20240102-30946,USR-006869,MCH-00015,app,pago,6759.19,PEN,02/01/2024,aprobado,
TXN-20240102-25242,USR-001562,MCH-00205,web,reversa,"6.644,14",COP,2024-01-02,pendiente,
TXN-20240102-27656,USR-006496,MCH-00439,app,PAGO,12999.61,PEN,2024-01-02,Aprobado,
TXN-20240102-30410,USR-007566,MCH-00383,pos,pago,1383.35,USD,2024-01-02,aprobado,
TXN-20240102-22296,USR-000748,MCH-00310,app,retiro,9269.41,PEN,02/01/2024,aprobado,
TXN-20240102-31136,USR-002550,MCH-00271,app,reversa,9441.22,USD,02/01/2024,aprobado,TXN-20240102-10722
TXN-20240102-20867,USR-001031,MCH-00110,app,pago,7271.17,ARS,02/01/2024,aprobado,
TXN-20240102-25953,USR-002065,MCH-00082,app,retiro,5341.19,COP,02/01/2024,aprobado,
TXN-20240102-28708,USR-001932,MCH-00433,app,pago,8643.53,CLP,02/01/2024,APROBADO,
TXN-20240102-18639,USR-001930,MCH-00466,app,pago,10242.53,MXN,2024-01-02,rechazado,
TXN-20240102-24144,USR-005462,MCH-00317,app,reversa,"7.796,28",PEN,02/01/2024,APROBADO,
TXN-20240102-32868,USR-008538,MCH-00283,Web,pago,4683.15,MXN,2024-01-02,rechazado,
TXN-20240102-21064,USR-008092,MCH-00058,pos,PAGO,10577.72,CLP,2024-01-02,aprobado,
TXN-20240102-34115,USR-004529,MCH-00052,web,pago,"7.499,18",USD,2024-01-02,rechazado,
TXN-20240102-30813,USR-001560,MCH-00163,app,reversa,1843.08,COP,2024-01-02,aprobado,TXN-20240102-23236
TXN-20240102-19801,USR-004058,MCH-00158,pos,pago,14616.83,PEN,02/01/2024,rechazado,
TXN-20240102-27565,USR-006373,MCH-00477,app,pago,5825.74,USD,02/01/2024,aprobado,
TXN-20240102-28633,USR-007148,MCH-00277,pos,retiro,4226.23,PEN,02/01/2024,aprobado,
TXN-20240102-22642,USR-001284,MCH-00045,web,reversa,8418.69,CLP,2024-01-02,aprobado,TXN-20240102-13932
TXN-20240102-25046,USR-003513,MCH-00111,pos,reversa,596.85,MXN,2024-01-02,aprobado,TXN-20240102-14057
TXN-20240102-33425,USR-002927,MCH-00162,app,reversa,2163.44,COP,2024-01-02,aprobado,TXN-20240102-22714
TXN-20240102-27216,USR-002880,MCH-00347,pos,pago,7009.52,PEN,2024-01-02,aprobado,
TXN-20240102-29856,USR-000015,MCH-00348,web,retiro,11440.39,ARS,2024-01-02,aprobado,
TXN-20240102-19086,USR-001570,MCH-00419,app,pago,4624.03,COP,2024-01-02,aprobado,
TXN-20240102-22991,USR-007136,MCH-00024,web,pago,14089.43,ARS,02/01/2024,aprobado,
TXN-20240102-25282,USR-009530,MCH-00464,web,pago,2888.81,PEN,2024-01-02,aprobado,
TXN-20240102-29927,USR-000271,MCH-00005,pos,pago,4344.07,SOLES,2024-01-02,aprobado,
TXN-20240102-30690,USR-007743,MCH-00400,KIOSKO,reversa,"12.627,38",PEN,2024-01-02,aprobado,TXN-20240102-12220
TXN-20240102-33056,USR-005818,MCH-00224,app,pago,4104.86,CLP,02/01/2024,aprobado,
TXN-20240102-27731,USR-002054,MCH-00082,web,pago,6016.67,COP,02/01/2024,null,
TXN-20240102-28222,USR-007194,MCH-00177,WEB,pago,8973.65,CLP,2024-01-02,rechazado,
TXN-20240102-20234,USR-009827,MCH-00155,pos,retiro,12315.86,PEN,2024-01-02,aprobado,
TXN-20240102-28687,USR-005719,MCH-00167,app,reversa,11977.72,MXN,02/01/2024,rechazado,TXN-20240102-22616
TXN-20240102-22919,USR-008107,MCH-00260,kiosko,pago,"6.369,05",MXN,02/01/2024,aprobado,
TXN-20240102-24634,USR-006562,MCH-00044,app,pago,14069.59,PEN,02/01/2024,aprobado,
TXN-20240102-26685,USR-004010,MCH-00057,app,pago,2963.81,USD,2024-01-02,aprobado,
TXN-20240102-26043,USR-007323,MCH-00072,pos,pago,2829.27,MXN,2024-01-02,aprobado,
TXN-20240102-22964,USR-005299,MCH-00438,app,Pago,"7.639,46",COP,2024-01-02,APROBADO,
TXN-20240102-32488,USR-009696,MCH-00133,kiosko,pago,"4.506,49",USD,2024-01-02,aprobado,
TXN-20240102-26359,USR-008963,MCH-00032,pos,pago,,PEN,02/01/2024,aprobado,
TXN-20240102-22973,USR-000560,MCH-00298,APP,retiro,7093.53,USD,2024-01-02,rechazado,
TXN-20240102-28014,USR-009784,MCH-00266,web,pago,"2.099,26",ARS,2024-01-02,APROBADO,
TXN-20240102-26833,USR-007667,MCH-00398,web,pago,8662.1,CLP,2024-01-02,aprobado,
TXN-20240102-31402,USR-005563,MCH-00044,pos,pago,8636.82,COP,02/01/2024,aprobado,
TXN-20240102-32325,USR-006069,MCH-00197,pos,reversa,9232.0,USD,2024-01-02,aprobado,TXN-20240102-03498
TXN-20240102-21053,USR-002551,MCH-00172,app,pago,10085.3,COP,2024-01-02,aprobado,
TXN-20240102-26539,USR-000507,MCH-00026,web,PAGO,568.77,PEN,2024-01-02,aprobado,
TXN-20240102-18230,USR-005392,MCH-00197,kiosko,pago,9520.61,US$,2024-01-02,aprobado,
TXN-20240102-23734,USR-000813,MCH-00170,app,pago,8442.24,ARS,2024-01-02,rechazado,
TXN-20240102-31436,USR-005016,MCH-00264,pos,pago,"7.677,21",CLP,2024-01-02,aprobado,
TXN-20240102-22252,USR-003445,MCH-00271,web,REVERSA,5040.43,PEN,2024-01-02,null,TXN-20240102-01222
TXN-20240102-27016,USR-001671,MCH-00358,app,pago,2832.91,MXN,02/01/2024,aprobado,
TXN-20240102-31622,USR-003674,MCH-00307,WEB,pago,12823.97,PEN,02/01/2024,aprobado,
TXN-20240102-19633,USR-001652,MCH-00006,kiosko,pago,"658,69",PEN,2024-01-02,rechazado,
TXN-20240102-33639,USR-008228,MCH-00132,pos,pago,"203,33",COP,2024-01-02,pendiente,
TXN-20240102-24626,USR-005853,MCH-00118,App,pago,11038.24,MXN,02/01/2024,aprobado,
TXN-20240102-31986,USR-008529,MCH-00186,app,pago,6187.97,SOLES,2024-01-02,aprobado,
TXN-20240102-28219,USR-001273,MCH-00028,KIOSKO,pago,"14.195,35",CLP,2024-01-02,PROCESADO,
TXN-20240102-21611,USR-007679,MCH-00240,pos,pago,9032.14,SOL,02/01/2024,aprobado,
TXN-20240102-21915,USR-001981,MCH-00228,app,reversa,12428.11,MXN,02/01/2024,aprobado,TXN-20240102-14510
TXN-20240102-32653,USR-007711,MCH-00025,pos,reversa,3510.21,CLP,02/01/2024,aprobado,TXN-20240102-25459
TXN-20240102-24148,USR-007316,MCH-00289,app,pago,12400.68,MXN,2024-01-02,aprobado,
TXN-20240102-23008,USR-003954,MCH-00387,App,payment,4057.16,MXN,2024-01-02,aprobado,
TXN-20240102-25728,USR-007831,MCH-00405,web,PAGO,5823.75,PEN,02/01/2024,aprobado,
TXN-20240102-28093,USR-003894,MCH-00335,app,pago,,PEN,02/01/2024,aprobado,
TXN-20240102-20853,USR-008674,MCH-00498,POS,reversa,13250.16,MXN,2024-01-02,aprobado,TXN-20240102-07074
TXN-20240102-22469,USR-007556,MCH-00199,app,pago,7263.67,,2024-01-02,aprobado,
TXN-20240102-28295,USR-001631,MCH-00341,web,reversa,14738.44,COP,02/01/2024,aprobado,TXN-20240102-27572
TXN-20240102-19792,USR-005440,MCH-00429,app,pago,"9.246,48",USD,2024-01-02,aprobado,
TXN-20240102-26656,USR-006337,MCH-00154,app,pago,11095.22,ARS,2024-01-02,aprobado,
TXN-20240102-27655,USR-009244,MCH-00069,app,reversa,"14.539,60",MXN,02/01/2024,rechazado,
TXN-20240102-18251,USR-000549,MCH-00097,pos,pago,2398.71,PEN,2024-01-02,aprobado,
TXN-20240102-21814,USR-006889,MCH-00437,pos,retiro,5731.42,CLP,02/01/2024,aprobado,
TXN-20240102-22322,USR-008016,MCH-00369,app,pago,"11.170,77",USD,02/01/2024,aprobado,
TXN-20240102-31884,USR-000701,MCH-00234,web,retiro,13002.03,ARS,2024-01-02,aprobado,
TXN-20240102-18825,USR-001415,MCH-00232,WEB,pago,14273.45,,02/01/2024,aprobado,
TXN-20240102-28864,USR-004641,MCH-00079,app,pago,11463.9,USD,02/01/2024,aprobado,
TXN-20240102-30489,USR-007004,MCH-00155,pos,pago,5153.44,PEN,2024-01-02,aprobado,
TXN-20240102-29117,USR-007326,MCH-00291,app,pago,"14.757,83",MXN,2024-01-02,pendiente,
TXN-20240102-31016,USR-008318,MCH-00077,app,reversa,9118.6,ARS,2024-01-02,aprobado,TXN-20240102-09352
TXN-20240102-32454,USR-006482,MCH-00311,pos,pago,8818.32,PEN,2024-01-02,pendiente,
TXN-20240102-21219,USR-009641,MCH-00300,app,pago,1485.56,PEN,02/01/2024,aprobado,
TXN-20240102-34947,USR-009088,MCH-00346,app,pago,3943.43,SOLES,02/01/2024,rechazado,
TXN-20240102-28027,USR-000300,MCH-00092,pos,pago,4535.42,CLP,02/01/2024,pendiente,
TXN-20240102-30627,USR-009610,MCH-00302,app,reversa,10347.04,CLP,2024-01-02,rechazado,TXN-20240102-05382
TXN-20240102-19019,USR-005993,MCH-00339,app,retiro,"5.948,64",CLP,02/01/2024,aprobado,
TXN-20240102-26871,USR-003569,MCH-00077,pos,reversa,11757.98,USD,2024-01-02,aprobado,TXN-20240102-07042
TXN-20240102-19273,USR-006674,MCH-00073,app,pago,9852.19,US$,2024-01-02,aprobado,
TXN-20240102-31551,USR-009182,MCH-00104,pos,retiro,587.87,COP,2024-01-02,rechazado,
TXN-20240102-29728,USR-009204,MCH-00148,pos,pago,14632.52,PEN,2024-01-02,aprobado,
TXN-20240102-26601,USR-002177,MCH-00118,pos,reversa,692.61,USD,2024-01-02,aprobado,TXN-20240102-05533
TXN-20240102-23282,USR-002916,MCH-00141,web,pago,12622.11,USD,2024-01-02,aprobado,
TXN-20240102-31890,USR-001182,MCH-00500,pos,pago,347.18,ARS,2024-01-02,rechazado,
TXN-20240102-20540,USR-005518,MCH-00262,kiosko,pago,"10.778,17",ARS,2024-01-02,aprobado,
TXN-20240102-27999,USR-005600,MCH-00441,pos,pago,"11.880,15",MXN,2024-01-02,aprobado,
TXN-20240102-28570,USR-004354,MCH-00141,app,retiro,455.56,ARS,02/01/2024,aprobado,
TXN-20240102-24767,USR-005955,MCH-00495,web,pago,"6.080,27",CLP,02/01/2024,aprobado,
TXN-20240102-18048,USR-004402,MCH-00295,web,pago,9159.31,PEN,02/01/2024,aprobado,
TXN-20240102-32335,USR-002219,MCH-00075,pos,pago,"11.279,10",PEN,2024-01-02,aprobado,
TXN-20240102-18897,USR-002004,MCH-00211,app,retiro,7724.59,MXN,2024-01-02,aprobado,
TXN-20240102-26775,USR-003354,MCH-00177,web,reversa,"10.981,83",MXN,2024-01-02,aprobado,TXN-20240102-05838
TXN-20240102-29045,USR-003799,MCH-00047,kiosko,pago,5718.55,ARS,2024-01-02,rechazado,
TXN-20240102-30356,USR-005664,MCH-00245,app,reversa,3627.23,USD,02/01/2024,aprobado,TXN-20240102-12171
TXN-20240102-20001,USR-007286,MCH-00356,KIOSKO,PAGO,5292.84,USD,2024-01-02,pendiente,
TXN-20240102-32253,USR-004691,MCH-00127,app,pago,8248.35,USD,02/01/2024,rechazado,
TXN-20240102-34165,USR-001072,MCH-00350,pos,pago,1708.02,PEN,2024-01-02,aprobado,
TXN-20240102-28934,USR-006843,MCH-00495,pos,reversa,7920.05,USD,02/01/2024,rechazado,
TXN-20240102-18021,USR-003229,MCH-00085,web,reversa,14676.84,PEN,02/01/2024,rechazado,TXN-20240102-15894
TXN-20240102-29205,USR-009502,MCH-00488,app,pago,8705.2,USD,02/01/2024,aprobado,
TXN-20240102-30095,USR-007154,MCH-00224,web,REVERSA,12394.88,PEN,02/01/2024,aprobado,
TXN-20240102-34442,USR-007960,MCH-00209,app,pago,4196.12,CLP,02/01/2024,aprobado,
TXN-20240102-34414,USR-009308,MCH-00230,app,pago,,MXN,2024-01-02,rechazado,
TXN-20240102-31122,USR-004311,MCH-00164,pos,reversa,2978.27,MXN,2024-01-02,Aprobado,TXN-20240102-13932
TXN-20240102-24951,USR-009230,MCH-00494,pos,reversa,5204.84,CLP,02/01/2024,pendiente,TXN-20240102-14238
TXN-20240102-19641,USR-005504,MCH-00270,web,pago,487.05,CLP,2024-01-02,aprobado,
TXN-20240102-33798,USR-001547,MCH-00318,app,pago,"3.536,30",PEN,2024-01-02,aprobado,
TXN-20240102-20061,USR-002434,MCH-00259,APP,retiro,"7.493,78",CLP,2024-01-02,rechazado,
TXN-20240102-21060,USR-003038,MCH-00274,web,pago,12951.02,CLP,02/01/2024,aprobado,
TXN-20240102-21280,USR-006025,MCH-00408,web,pago,14702.97,USD,2024-01-02,aprobado,
TXN-20240102-21916,USR-004169,MCH-00008,WEB,pago,5727.88,CLP,2024-01-02,rechazado,
TXN-20240102-32774,USR-005795,MCH-00013,web,reversa,5511.3,PEN,2024-01-02,aprobado,TXN-20240102-08695
TXN-20240102-31855,USR-009669,MCH-00335,pos,retiro,4086.14,COP,02/01/2024,aprobado,
TXN-20240102-31298,USR-001880,MCH-00320,web,pago,7709.91,COP,02/01/2024,aprobado,
TXN-20240102-25735,USR-004783,MCH-00219,web,retiro,,COP,2024-01-02,pendiente,
TXN-20240102-32292,USR-002135,MCH-00474,POS,reversa,3857.04,MXN,02/01/2024,pendiente,TXN-20240102-32100
TXN-20240102-26506,USR-001434,MCH-00130,pos,pago,13835.73,USD,2024-01-02,rechazado,
TXN-20240102-26517,USR-008016,MCH-00075,app,pago,,COP,2024-01-02,aprobado,
TXN-20240102-21207,USR-005405,MCH-00059,web,pago,5289.64,ARS,02/01/2024,pendiente,
TXN-20240102-22385,USR-008840,MCH-00307,app,RETIRO,6002.08,MXN,02/01/2024,aprobado,
TXN-20240102-21882,USR-006792,MCH-00456,web,Pago,14474.57,PEN,2024-01-02,aprobado,
TXN-20240102-28690,USR-001503,MCH-00287,web,pago,6743.23,CLP,2024-01-02,aprobado,
TXN-20240102-34438,USR-000172,MCH-00492,web,reversa,14610.18,MXN,02/01/2024,aprobado,TXN-20240102-04454
TXN-20240102-23683,USR-003133,MCH-00429,pos,pago,4272.77,MXN,02/01/2024,aprobado,
TXN-20240102-26880,USR-006998,MCH-00187,kiosko,pago,9516.82,CLP,02/01/2024,pendiente,
TXN-20240102-19033,USR-009815,MCH-00083,pos,pago,4665.52,ARS,02/01/2024,aprobado,
TXN-20240102-27800,USR-005755,MCH-00486,web,retiro,10902.23,ARS,02/01/2024,aprobado,
TXN-20240102-25264,USR-007483,MCH-00073,web,pago,2930.62,COP,2024-01-02,rechazado,
TXN-20240102-22507,USR-005541,MCH-00100,app,pago,12774.85,MXN,2024-01-02,aprobado,
TXN-20240102-33287,USR-002451,MCH-00124,pos,reversa,12658.1,PEN,02/01/2024,pendiente,TXN-20240102-12830
TXN-20240102-29643,USR-008224,MCH-00128,APP,pago,"11.460,37",SOL,2024-01-02,aprobado,
TXN-20240102-34139,USR-003888,MCH-00478,App,pago,8953.27,COP,02/01/2024,rechazado,
TXN-20240102-24302,USR-007316,MCH-00426,KIOSKO,pago,7690.96,PEN,2024-01-02,aprobado,
TXN-20240102-23547,USR-002981,MCH-00398,app,reversa,2793.78,USD,2024-01-02,aprobado,TXN-20240102-06217
TXN-20240102-23523,USR-008929,MCH-00059,web,pago,"12.105,69",USD,2024-01-02,Aprobado,
TXN-20240102-34727,USR-000332,MCH-00055,pos,pago,5616.74,CLP,02/01/2024,aprobado,
TXN-20240102-27882,USR-003955,MCH-00483,app,pago,2746.14,COP,02/01/2024,aprobado,
TXN-20240102-23806,USR-007911,MCH-00432,pos,pago,7406.8,ARS,02/01/2024,pendiente,
TXN-20240102-28048,USR-005224,MCH-00057,web,pago,12652.84,MXN,02/01/2024,aprobado,
